################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
       202        202   1.00164073E+02   3.97964792E-03   1.22380351E-19   7.45816584E-03   2.86444742E-06   1.03938655E+00
       203        203   1.00163682E+02   3.99304951E-03   1.21867284E-19   4.41751702E-03   2.75106881E-06   1.03938655E+00
       204        204   1.00163269E+02   4.01957544E-03   1.22518844E-19   5.63334307E-03   2.64217788E-06   1.03938655E+00
       205        205   1.00162420E+02   4.06861536E-03   1.24060266E-19   8.68435828E-03   2.53759699E-06   1.03938655E+00
       206        206   1.00162076E+02   4.07939447E-03   1.24322186E-19   4.25606512E-03   2.43715555E-06   1.03938655E+00
       207        207   1.00161744E+02   4.08994902E-03   1.25384435E-19   4.15704556E-03   2.34068971E-06   1.03938655E+00
       208        208   1.00161394E+02   4.11446462E-03   1.25049264E-19   5.21392697E-03   2.24804212E-06   1.03938655E+00
       209        209   1.00161050E+02   4.13899975E-03   1.24854979E-19   5.19600609E-03   2.15906165E-06   1.03938655E+00
       210        210   1.00160713E+02   4.16265437E-03   1.25159170E-19   5.09333193E-03   2.07360314E-06   1.03938655E+00
       211        211   1.00160389E+02   4.18630963E-03   1.25399861E-19   5.07828772E-03   1.99152719E-06   1.03938655E+00
       212        212   1.00159889E+02   4.22702341E-03   1.26231914E-19   6.67062191E-03   1.91269991E-06   1.03938655E+00
       213        213   1.00159582E+02   4.24977666E-03   1.26418066E-19   4.96437493E-03   1.83699272E-06   1.03938655E+00
       214        214   1.00159280E+02   4.27164467E-03   1.26839907E-19   4.86717453E-03   1.76428213E-06   1.03938655E+00
       215        215   1.00159140E+02   4.27553744E-03   1.26915859E-19   2.88819711E-03   1.69444951E-06   1.03938655E+00
       216        216   1.00158857E+02   4.29703131E-03   1.27134549E-19   4.82024591E-03   1.62738096E-06   1.03938655E+00
       217        217   1.00158574E+02   4.31943233E-03   1.27017034E-19   4.91813452E-03   1.56296708E-06   1.03938655E+00
       218        218   1.00158298E+02   4.34143890E-03   1.27469614E-19   4.87332212E-03   1.50110277E-06   1.03938655E+00
       219        219   1.00158028E+02   4.36166017E-03   1.28214837E-19   4.67564903E-03   1.44168714E-06   1.03938655E+00
       220        220   1.00157769E+02   4.38190961E-03   1.28654229E-19   4.67352714E-03   1.38462326E-06   1.03938655E+00
       221        221   1.00157515E+02   4.40186254E-03   1.28929431E-19   4.63832443E-03   1.32981805E-06   1.03938655E+00
       222        222   1.00156968E+02   4.43939540E-03   1.29266138E-19   6.39185909E-03   1.27718209E-06   1.03938655E+00
       223        223   1.00156635E+02   4.47080138E-03   1.29739599E-19   5.82355825E-03   1.22662954E-06   1.03938655E+00
       224        224   1.00156430E+02   4.47727022E-03   1.29683319E-19   3.24916247E-03   1.17807792E-06   1.03938655E+00
       225        225   1.00156126E+02   4.50412823E-03   1.30163126E-19   5.38794072E-03   1.13144804E-06   1.03938655E+00
       226        226   1.00155684E+02   4.53805113E-03   1.31048417E-19   6.05437420E-03   1.08666384E-06   1.03938655E+00
       227        227   1.00152783E+02   4.62963031E-03   1.35642857E-19   1.38490098E-02   1.04365225E-06   1.03938655E+00
       228        228   1.00152256E+02   4.63741938E-03   1.35500513E-19   6.39943720E-03   1.00234311E-06   1.03938655E+00
       229        229   1.00151786E+02   4.65716422E-03   1.36132313E-19   4.68912389E-03   9.62669049E-07   1.03938655E+00
       230        230   1.00151343E+02   4.67614934E-03   1.36281225E-19   4.56918837E-03   9.62669049E-07   1.03938655E+00
       231        231   1.00150982E+02   4.67933279E-03   1.36331865E-19   5.48480410E-03   9.62669049E-07   1.03938655E+00
       232        232   1.00150590E+02   4.70245782E-03   1.36490107E-19   4.98527546E-03   9.62669049E-07   1.03938655E+00
       233        233   1.00149962E+02   4.74519443E-03   1.37104513E-19   7.71647723E-03   9.62669049E-07   1.03938655E+00
       234        234   1.00149617E+02   4.76585212E-03   1.37002809E-19   4.70675812E-03   9.62669049E-07   1.03938655E+00
       235        235   1.00149267E+02   4.79391582E-03   1.37705394E-19   5.50121117E-03   9.62669049E-07   1.03938655E+00
       236        236   1.00148936E+02   4.80918948E-03   1.38008096E-19   4.05940328E-03   9.62669049E-07   1.03938655E+00
       237        237   1.00148616E+02   4.82692514E-03   1.38338147E-19   4.36049660E-03   9.62669049E-07   1.03938655E+00
       238        238   1.00148312E+02   4.84155155E-03   1.37825049E-19   3.96684158E-03   9.62669049E-07   1.03938655E+00
       239        239   1.00148090E+02   4.85992894E-03   1.38229901E-19   5.23069552E-03   9.62669049E-07   1.03938655E+00
       240        240   1.00147709E+02   4.89122131E-03   1.38714103E-19   5.83118040E-03   9.62669049E-07   1.03938655E+00
       241        241   1.00147436E+02   4.90464557E-03   1.38812220E-19   3.79587246E-03   9.62669049E-07   1.03938655E+00
       242        242   1.00147123E+02   4.90797730E-03   1.38886097E-19   4.84135497E-03   9.62669049E-07   1.03938655E+00
       243        243   1.00146851E+02   4.91728859E-03   1.39068786E-19   3.85224147E-03   9.62669049E-07   1.03938655E+00
       244        244   1.00146606E+02   4.93012654E-03   1.39360833E-19   3.71016438E-03   9.62669049E-07   1.03938655E+00
       245        245   1.00146367E+02   4.94292013E-03   1.39425226E-19   3.70264065E-03   9.62669049E-07   1.03938655E+00
       246        246   1.00145293E+02   4.96186322E-03   1.41408096E-19   1.00945483E-02   9.62669049E-07   1.03938655E+00
       247        247   1.00145095E+02   4.97567140E-03   1.41891981E-19   3.84220997E-03   9.62669049E-07   1.03938655E+00
       248        248   1.00144874E+02   4.99273228E-03   1.42315772E-19   5.15136302E-03   9.62669049E-07   1.03938655E+00
       249        249   1.00144641E+02   5.01332968E-03   1.42551298E-19   4.70050774E-03   9.62669049E-07   1.03938655E+00
       250        250   1.00144459E+02   5.02599847E-03   1.42657779E-19   3.67833487E-03   9.62669049E-07   1.03938655E+00
       251        251   1.00144271E+02   5.04040827E-03   1.42687583E-19   3.92070095E-03   9.62669049E-07   1.03938655E+00
       252        252   1.00144095E+02   5.05284090E-03   1.42915634E-19   3.64218071E-03   9.62669049E-07   1.03938655E+00
       253        253   1.00143887E+02   5.06830845E-03   1.43526058E-19   4.97755706E-03   9.62669049E-07   1.03938655E+00
       254        254   1.00143659E+02   5.09034098E-03   1.43755764E-19   4.84180810E-03   9.62669049E-07   1.03938655E+00
       255        255   1.00143489E+02   5.09308568E-03   1.43669931E-19   3.40204451E-03   9.62669049E-07   1.03938655E+00
       256        256   1.00143327E+02   5.10465145E-03   1.43598351E-19   3.51157853E-03   9.62669049E-07   1.03938655E+00
       257        257   1.00143171E+02   5.11589304E-03   1.43195873E-19   3.46147388E-03   9.62669049E-07   1.03938655E+00
       258        258   1.00143018E+02   5.12701491E-03   1.43483544E-19   3.44218154E-03   9.62669049E-07   1.03938655E+00
       259        259   1.00142818E+02   5.14106824E-03   1.43679929E-19   4.82737404E-03   9.62669049E-07   1.03938655E+00
       260        260   1.00142598E+02   5.14055022E-03   1.43975451E-19   4.74740870E-03   9.62669049E-07   1.03938655E+00
       261        261   1.00142290E+02   5.16454572E-03   1.44085703E-19   5.07037874E-03   9.62669049E-07   1.03938655E+00
       262        262   1.00142143E+02   5.17464445E-03   1.44136920E-19   3.28524554E-03   9.62669049E-07   1.03938655E+00
       263        263   1.00141990E+02   5.18703616E-03   1.44196692E-19   3.62722577E-03   9.62669049E-07   1.03938655E+00
       264        264   1.00141840E+02   5.19929190E-03   1.44198223E-19   3.60694495E-03   9.62669049E-07   1.03938655E+00
       265        265   1.00141701E+02   5.20904816E-03   1.44375808E-19   3.22820433E-03   9.62669049E-07   1.03938655E+00
       266        266   1.00141567E+02   5.21891090E-03   1.44498723E-19   3.24017300E-03   9.62669049E-07   1.03938655E+00
       267        267   1.00141438E+02   5.22737716E-03   1.44641805E-19   3.00489690E-03   9.62669049E-07   1.03938655E+00
       268        268   1.00141296E+02   5.23919676E-03   1.44777605E-19   3.54076095E-03   9.62669049E-07   1.03938655E+00
       269        269   1.00141159E+02   5.25039533E-03   1.44869498E-19   3.45028359E-03   9.62669049E-07   1.03938655E+00
       270        270   1.00141031E+02   5.25967216E-03   1.45221533E-19   3.14672976E-03   9.62669049E-07   1.03938655E+00
       271        271   1.00140905E+02   5.26155678E-03   1.45076912E-19   2.98082362E-03   9.62669049E-07   1.03938655E+00
       272        272   1.00140780E+02   5.27072597E-03   1.45163669E-19   3.12819988E-03   9.62669049E-07   1.03938655E+00
       273        273   1.00140588E+02   5.28928670E-03   1.45294996E-19   4.43618899E-03   9.62669049E-07   1.03938655E+00
       274        274   1.00140469E+02   5.29850178E-03   1.45339920E-19   3.12989468E-03   9.62669049E-07   1.03938655E+00
       275        275   1.00140350E+02   5.30735844E-03   1.45479698E-19   3.07392387E-03   9.62669049E-07   1.03938655E+00
       276        276   1.00140231E+02   5.31714797E-03   1.45503218E-19   3.22467464E-03   9.62669049E-07   1.03938655E+00
       277        277   1.00140104E+02   5.32807592E-03   1.45611152E-19   3.40280484E-03   9.62669049E-07   1.03938655E+00
       278        278   1.00139806E+02   5.34950240E-03   1.46092796E-19   4.78981378E-03   9.62669049E-07   1.03938655E+00
       279        279   1.00139619E+02   5.36073092E-03   1.46291207E-19   4.58696289E-03   9.62669049E-07   1.03938655E+00
       280        280   1.00139513E+02   5.36275502E-03   1.46349824E-19   2.80050877E-03   9.62669049E-07   1.03938655E+00
       281        281   1.00139404E+02   5.37078296E-03   1.46481712E-19   2.92728651E-03   9.62669049E-07   1.03938655E+00
       282        282   1.00139296E+02   5.37901417E-03   1.46683133E-19   2.95855682E-03   9.62669049E-07   1.03938655E+00
       283        283   1.00139191E+02   5.38718141E-03   1.46955143E-19   2.94685371E-03   9.62669049E-07   1.03938655E+00
       284        284   1.00139087E+02   5.39521646E-03   1.46959192E-19   2.92304965E-03   9.62669049E-07   1.03938655E+00
       285        285   1.00138990E+02   5.39713196E-03   1.47090757E-19   2.67598869E-03   9.62669049E-07   1.03938655E+00
       286        286   1.00138887E+02   5.40489250E-03   1.47247139E-19   2.87771127E-03   9.62669049E-07   1.03938655E+00
       287        287   1.00136086E+02   5.41784788E-03   1.49294074E-19   1.57308716E-02   9.62669049E-07   1.03938655E+00
       288        288   1.00135959E+02   5.42797379E-03   1.49137412E-19   3.29291114E-03   9.62669049E-07   1.03938655E+00
       289        289   1.00135840E+02   5.43373242E-03   1.49770284E-19   2.53485278E-03   9.62669049E-07   1.03938655E+00
       290        290   1.00135724E+02   5.44084447E-03   1.50178979E-19   2.76388612E-03   9.62669049E-07   1.03938655E+00
       291        291   1.00135610E+02   5.44796419E-03   1.50521416E-19   2.76481664E-03   9.62669049E-07   1.03938655E+00
       292        292   1.00135496E+02   5.45565917E-03   1.50625555E-19   2.87083148E-03   9.62669049E-07   1.03938655E+00
       293        293   1.00135266E+02   5.47379489E-03   1.50809239E-19   4.41802679E-03   9.62669049E-07   1.03938655E+00
       294        294   1.00135157E+02   5.47919515E-03   1.50942379E-19   2.41901096E-03   9.62669049E-07   1.03938655E+00
       295        295   1.00133773E+02   5.52860548E-03   1.52477048E-19   9.76700435E-03   9.62669049E-07   1.03938655E+00
       296        296   1.00133483E+02   5.52926994E-03   1.53090715E-19   5.22895107E-03   9.62669049E-07   1.03938655E+00
       297        297   1.00133268E+02   5.53527579E-03   1.53607742E-19   3.52235766E-03   9.62669049E-07   1.03938655E+00
       298        298   1.00133065E+02   5.54147783E-03   1.53225659E-19   3.44218509E-03   9.62669049E-07   1.03938655E+00
       299        299   1.00132865E+02   5.54735557E-03   1.53152900E-19   3.35257540E-03   9.62669049E-07   1.03938655E+00
       300        300   1.00132491E+02   5.57151005E-03   1.53688509E-19   6.01778586E-03   9.62669049E-07   1.03938655E+00
       301        301   1.00132330E+02   5.58248619E-03   1.53965932E-19   3.43766668E-03   9.62669049E-07   1.03938655E+00
       302        302   1.00132107E+02   5.60086048E-03   1.54057145E-19   4.48313635E-03   9.62669049E-07   1.03938655E+00
       303        303   1.00131839E+02   5.60115828E-03   1.54611290E-19   4.87483266E-03   9.62669049E-07   1.03938655E+00
       304        304   1.00131657E+02   5.60512822E-03   1.54808442E-19   3.47836451E-03   9.62669049E-07   1.03938655E+00
       305        305   1.00131496E+02   5.61094531E-03   1.54803051E-19   2.90292173E-03   9.62669049E-07   1.03938655E+00
       306        306   1.00131335E+02   5.61611215E-03   1.55029800E-19   3.01875144E-03   9.62669049E-07   1.03938655E+00
       307        307   1.00131183E+02   5.62183738E-03   1.55092018E-19   2.77896833E-03   9.62669049E-07   1.03938655E+00
       308        308   1.00131029E+02   5.62702810E-03   1.55451070E-19   2.91609785E-03   9.62669049E-07   1.03938655E+00
       309        309   1.00130884E+02   5.63328387E-03   1.55453540E-19   2.63766623E-03   9.62669049E-07   1.03938655E+00
       310        310   1.00129135E+02   5.64477922E-03   1.57348325E-19   1.25840423E-02   9.62669049E-07   1.03938655E+00
       311        311   1.00128908E+02   5.64451268E-03   1.57530982E-19   4.75987425E-03   9.62669049E-07   1.03938655E+00
       312        312   1.00128744E+02   5.65883408E-03   1.58975007E-19   3.94789824E-03   9.62669049E-07   1.03938655E+00
       313        313   1.00128498E+02   5.65900480E-03   1.58961124E-19   4.71876292E-03   9.62669049E-07   1.03938655E+00
       314        314   1.00128348E+02   5.66503865E-03   1.58919591E-19   2.77360536E-03   9.62669049E-07   1.03938655E+00
       315        315   1.00128198E+02   5.66954013E-03   1.59054715E-19   2.98005885E-03   9.62669049E-07   1.03938655E+00
       316        316   1.00128053E+02   5.67400963E-03   1.59311847E-19   2.92169161E-03   9.62669049E-07   1.03938655E+00
       317        317   1.00127910E+02   5.67852383E-03   1.59455005E-19   2.87071651E-03   9.62669049E-07   1.03938655E+00
       318        318   1.00127088E+02   5.72706222E-03   1.60289299E-19   7.93016057E-03   9.62669049E-07   1.03938655E+00
       319        319   1.00126865E+02   5.73097252E-03   1.60617548E-19   3.95697394E-03   9.62669049E-07   1.03938655E+00
       320        320   1.00126701E+02   5.74445822E-03   1.60761283E-19   3.84163445E-03   9.62669049E-07   1.03938655E+00
       321        321   1.00126506E+02   5.74944284E-03   1.60895692E-19   3.52564705E-03   9.62669049E-07   1.03938655E+00
       322        322   1.00126309E+02   5.75336159E-03   1.60938835E-19   3.74055154E-03   9.62669049E-07   1.03938655E+00
       323        323   1.00125017E+02   5.76505471E-03   1.63835479E-19   1.08668392E-02   9.62669049E-07   1.03938655E+00
       324        324   1.00124823E+02   5.76969961E-03   1.63964970E-19   3.57927022E-03   9.62669049E-07   1.03938655E+00
       325        325   1.00124665E+02   5.77806186E-03   1.64100040E-19   3.02129443E-03   9.62669049E-07   1.03938655E+00
       326        326   1.00124459E+02   5.78053092E-03   1.64348977E-19   4.02034269E-03   9.62669049E-07   1.03938655E+00
       327        327   1.00124004E+02   5.78045307E-03   1.65679545E-19   6.90543871E-03   9.62669049E-07   1.03938655E+00
       328        328   1.00123791E+02   5.78225492E-03   1.66005182E-19   4.29933515E-03   9.62669049E-07   1.03938655E+00
       329        329   1.00123621E+02   5.78594574E-03   1.66700093E-19   3.44273017E-03   9.62669049E-07   1.03938655E+00
       330        330   1.00123476E+02   5.79627572E-03   1.66991412E-19   3.37773652E-03   9.62669049E-07   1.03938655E+00
       331        331   1.00123303E+02   5.79879543E-03   1.67108142E-19   3.72992753E-03   9.62669049E-07   1.03938655E+00
       332        332   1.00123076E+02   5.79872972E-03   1.67519273E-19   4.78333333E-03   9.62669049E-07   1.03938655E+00
       333        333   1.00122917E+02   5.80127423E-03   1.67586821E-19   3.42321056E-03   9.62669049E-07   1.03938655E+00
       334        334   1.00122771E+02   5.80471544E-03   1.67634110E-19   3.04911735E-03   9.62669049E-07   1.03938655E+00
       335        335   1.00122547E+02   5.80489764E-03   1.67740678E-19   4.53352323E-03   9.62669049E-07   1.03938655E+00
       336        336   1.00122331E+02   5.80513368E-03   1.68259205E-19   4.45360834E-03   9.62669049E-07   1.03938655E+00
       337        337   1.00122191E+02   5.80781204E-03   1.68289309E-19   3.27136957E-03   9.62669049E-07   1.03938655E+00
       338        338   1.00122062E+02   5.81132705E-03   1.68477102E-19   2.76456752E-03   9.62669049E-07   1.03938655E+00
       339        339   1.00121913E+02   5.82395605E-03   1.68779803E-19   3.76366162E-03   9.62669049E-07   1.03938655E+00
       340        340   1.00121803E+02   5.82961654E-03   1.68886267E-19   2.48922746E-03   9.62669049E-07   1.03938655E+00
       341        341   1.00121685E+02   5.83317116E-03   1.68878402E-19   2.66916715E-03   9.62669049E-07   1.03938655E+00
       342        342   1.00121574E+02   5.83762706E-03   1.69027891E-19   2.33651882E-03   9.62669049E-07   1.03938655E+00
       343        343   1.00120504E+02   5.86556879E-03   1.69929438E-19   9.75520063E-03   9.62669049E-07   1.03938655E+00
       344        344   1.00120412E+02   5.87004273E-03   1.70374839E-19   2.22097500E-03   9.62669049E-07   1.03938655E+00
       345        345   1.00120318E+02   5.87590087E-03   1.70676090E-19   2.53538967E-03   9.62669049E-07   1.03938655E+00
       346        346   1.00120227E+02   5.87920928E-03   1.70705490E-19   2.13581501E-03   9.62669049E-07   1.03938655E+00
       347        347   1.00120138E+02   5.88467510E-03   1.70641363E-19   2.44774827E-03   9.62669049E-07   1.03938655E+00
       348        348   1.00120050E+02   5.88819095E-03   1.70635903E-19   2.09301092E-03   9.62669049E-07   1.03938655E+00
       349        349   1.00119965E+02   5.89260868E-03   1.70770664E-19   2.20050343E-03   9.62669049E-07   1.03938655E+00
       350        350   1.00119882E+02   5.89702053E-03   1.70824414E-19   2.19841843E-03   9.62669049E-07   1.03938655E+00
       351        351   1.00119799E+02   5.90022384E-03   1.70854713E-19   1.98523453E-03   9.62669049E-07   1.03938655E+00
       352        352   1.00119719E+02   5.90454569E-03   1.71197213E-19   2.17444217E-03   9.62669049E-07   1.03938655E+00
       353        353   1.00119619E+02   5.90460427E-03   1.71389742E-19   3.16564841E-03   9.62669049E-07   1.03938655E+00
       354        354   1.00119507E+02   5.90498716E-03   1.71506859E-19   3.14393683E-03   9.62669049E-07   1.03938655E+00
       355        355   1.00119430E+02   5.90930823E-03   1.71395628E-19   2.17614201E-03   9.62669049E-07   1.03938655E+00
       356        356   1.00119353E+02   5.91409491E-03   1.71446283E-19   2.29208326E-03   9.62669049E-07   1.03938655E+00
       357        357   1.00119278E+02   5.91750089E-03   1.71451651E-19   1.95855298E-03   9.62669049E-07   1.03938655E+00
       358        358   1.00119083E+02   5.91791240E-03   1.72016209E-19   4.54932651E-03   9.62669049E-07   1.03938655E+00
       359        359   1.00119000E+02   5.92440144E-03   1.72027366E-19   2.68424603E-03   9.62669049E-07   1.03938655E+00
       360        360   1.00118753E+02   5.94121987E-03   1.72514797E-19   4.35943698E-03   9.62669049E-07   1.03938655E+00
       361        361   1.00118677E+02   5.94354739E-03   1.72626245E-19   2.17048561E-03   9.62669049E-07   1.03938655E+00
       362        362   1.00118607E+02   5.94667645E-03   1.72710175E-19   1.92052695E-03   9.62669049E-07   1.03938655E+00
